楼盘名称,0
和徽苑,10777
鑫徽苑,
北城世纪亚徽苑,0
外环花园,5933
禄徽苑,10756
泽徽苑,0
吉徽苑,
荣徽苑,0
康徽苑,9781
瑞徽苑,
裕徽苑,11268
庆徽苑,11057
锦徽苑,0
物华苑二期,0
物华苑三期,0
物华苑,0
国徽苑,10772
帝徽苑,
冠徽苑,
鸿徽苑,0
双凤里,8053
丰湖苑,0
腾徽苑,
半岛1号歌德岛,0
半岛壹号雨果岛,0
半岛一号梵高岛,0
金科·半岛1号二期,0
北城世纪城1期,0
半岛1号北区,0
半岛1号南区,0
京冠·北城华府西区,0
京冠·北城华府,11609
御景佳苑,11788
京祥名都,11309
京冠·御园华府,0
京冠·御园华府北区,0
润地·星城,0
北京城建京城国际,0
永顺·北辰天郡,0
瑞龙花园1期,0
文一名门北郡,11519
倾城水乡东区,0
力高共和城西五区,0
力高共和城西区,0
文德·艺墅,0
北城明珠,0
文一·锦门北韵,9509
金地雅苑,
光明北部湾二期,0
恒泰悦城,
恒泰·风格城市,0
新城·北宸紫郡,11278
金色里程,10730
禧悦公馆,0
金大地·翡翠公馆,14956
梧桐里,0
恒泰城宫,15063
徐桥苑北区,0
恒泰·阿奎利亚城果西区,11227
恒泰·阿奎利亚城果东区,14483
恒泰阿奎利亚·但丁堡,11940
恒泰·米兰堡北区,0
恒泰·一期,12322
阿奎利亚·理想家,11447
恒泰城品湖畔,11227
恒泰阿奎利亚·城品,0
恒泰阿奎利亚上学苑,0
恒泰阿奎利亚米兰堡,12322
徐桥苑南区,0
诚泰小区,0
万里社区,0
和昌·都汇华郡,0
碧水兰亭,0
中环·庐阳府,0
瑞阳公馆,17780
荣凤苑小区,0
云顶雅苑,10758
铝厂炭素厂生活小区,16579
光明北部湾一期,0
凤麟兰庭,0
清华名苑,9252
新店花园北区,0
新店花园,0
当代MOMA未来城,13676
东方人才公寓,0
南山柠檬郡,13302
锦门·学院里,0
万科天下艺境,12204
少荃府,0
北岗花园,9711
文一陶冲湖城市广场,16030
陶冲湖别院,0
绿地香树花城,16672
华润万橡府,0
万橡府二期,0
万橡府三期,0
少荃家园,8358
光明之家,16117
博瑞苑,10902
圣泉公寓,0
磨店家园,17337
博思苑,0
博华苑,0
保利·罗兰香谷,0
正荣悦都荟,0
文忠苑,11744
文忠苑二期,11744
樾溪台,0
学林春晓,0
宸林别院,0
听悦湾,0
圣联·梦溪小镇,0
朗香书苑,15570
毓秀雅苑,8658
美科公馆,0
文浍苑,23142
和郢花园,8968
盛嘉欧园,11365
肥东县建筑总公司宿舍楼,0
文明小区,0
嘉兴园,15129
学府雅苑,9149
福泉花园,0
聚缘小区,0
大杨花园（西门）,0
大杨小区,18990
大湖滨花园(西门),15017
红旗小区,18990
海亮兰郡,21647
海亮兰郡漫香醍,21647
源水家园,11135
卫庄小区,11384
墨荷名邸,14266
草塘小区,0
绿地·派克公馆,0
照山社区,12438
龙王小区,12418
高桥社区,0
国际城品园,24915
名门湖畔G区,23859
名门湖畔D区,23859
国际城桂园,21402
国际城和畅园,24837
中铁建国际诚德园,22627
湖畔家园,15865
北湖南岸公寓,13248
国际城瑞园,0
国际城广园,0
滨水嘉园,0
国际城旭园,0
舒馨花园,10808
桃花大三景,0
荣城花园南区,0
荣城花园北区,0
荣城花园南区二期,0
天赐园,11308
天然轩,12905
电力修造厂宿舍,15634
融创长江一号,0
宝宸时代花园,13906
旭辉·玖著,0
荣城花园北苑,0
国能首府,0
皇家花园三期,0
恒盛·皇家花园二期,0
皇家花园,20209
华地森林湖,22612
天下名筑,0
梧桐嘉园,12098
文一名门华府,16604
金都华庭五期,0
金都华庭四期,12763
蓝光半岛公馆,18224
金都华庭三期,12763
金都华庭,0
金都华庭三期西区,0
杏花苑,10998
市公安局第二生活区,
丰大苑,13541
万兴林里间,0
望城花园,10860
徽乡居,12815
铁四局阜阳生活区,12867
探矿厂生活区,12389
美景人家,11771
北环阳光,14185
潇然居,0
融侨悦城南区,0
融侨悦城,17979
隆昊昊天园,11000
兴海苑,11059
兴海苑三期,0
兴海苑D区,11059
禹州中央城,13232
金海花园,12131
铁静苑三期,11714
和昌香樟原著,0
春茂花苑,10353
铁静苑B区,11714
铁静苑,11714
铁静苑二期,11714
七里塘粮站住宅楼,11180
尚品御园,15499
双宝塘新村,0
皖江小区,0
凤梅家园,7505
凤霞社区B,4928
凤霞社区A,4928
天水苑,0
勤居苑,11374
勤居苑东区,11374
文一云河湾,13802
郎溪上里,0
景秀世家二期,0
景秀世家三期,0
景秀世家二期,0
湖滨花园,10483
阜康嘉苑,10777
上林雅苑二期,0
创湘上林雅苑,0
海洲景秀世家,12538
文一静安瑞泰,0
文一瑞泰和园C园,12619
文一瑞泰和园,12619
梓晨公馆,11772
保利海上明悦,0
文一名门名城,16117
明皇家园,0
万城华府,12248
大鹏怡和华庭,0
丽水天锦苑,11294
牡丹园,10897
文一瑞园江南,12491
花溪龙庭,11924
名门皇马D区,14916
名门皇马C区,14916
