和徽苑,10777
北城世纪城鑫徽苑,10787
鑫徽苑,
万振逍遥苑,16746
隆昊昊天园,11000
元一柏庄,16652
淮矿东方蓝海,26359
万科森林公园,待定
信旺华府骏苑,15618
世纪阳光花园,20277
香江生态丽景,13073
外环花园,5933
禄徽苑,10756
北城世纪城吉徽苑,11495
吉徽苑,
康徽苑,9781
北城世纪城瑞徽苑,10023
瑞徽苑,
裕徽苑,11268
庆徽苑,11057
国徽苑,10772
北城世纪城帝徽苑,11262
帝徽苑,
北城世纪城冠徽苑,9868
冠徽苑,
双凤里,8053
丰湖苑,0
北城世纪城腾徽苑,12044
腾徽苑,
京冠·北城华府,11609
御景佳苑,11788
京祥名都,11309
润地星城,10958
润地星城一期,
文一名门北郡,11519
倾城水乡东区,0
文德艺墅,14402
"舒城文德·艺墅
新房",7000
鸿路北城明珠,11158
桔子公寓(鸿路北城明珠),6729
文一·锦门北韵,9509
金地雅苑,10279
恒泰悦城,14483
恒泰悦城小区,
新城·北宸紫郡,11278
金色里程,10730
合肥宝能城,26319
保利海上五月花,29116
金地国际城,15870
万达临湖苑,25635
地矿家园,19653
合肥云谷,31333
恒兴金都华庭,12763
滨湖万科城,31950
蓝鼎星河府,20362
中海城,16452
和昌都汇华府,21917
柏林春天,16766
金大地·翡翠公馆,14956
恒泰城宫,15063
恒泰·阿奎利亚城果西区,11227
恒泰·阿奎利亚城果东区,14483
恒泰阿奎利亚·但丁堡,11940
恒泰·一期,12322
阿奎利亚·理想家,11447
恒泰城品湖畔,11227
恒泰阿奎利亚米兰堡,12322
万里社区,0
瑞阳公馆,17780
云顶雅苑,10758
铝厂炭素厂生活小区,16579
凤麟兰庭,0
清华名苑,9252
新店花园,0
当代MOMA未来城,13676
南山柠檬郡,13302
万科天下艺境,12204
绿都地产少荃府,14000
绿都·少荃府,11533
北岗花园,9711
文一陶冲湖城市广场,16030
绿地香树花城,16672
少荃家园,8358
光明之家,16117
博瑞苑,10902
磨店家园,17337
文忠苑,11744
文忠苑二期,11744
圣联梦溪小镇,12385
梦溪小镇,13098
朗香书苑,15570
毓秀雅苑,8658
文浍苑,23142
和郢花园,8968
盛嘉欧园,11365
文明小区,0
嘉兴园,15129
学府雅苑,9149
福泉花园,0
大杨花园（西门）,0
大杨小区,18990
大湖滨花园(西门),15017
红旗小区,18990
海亮兰郡,21647
海亮兰郡漫香醍,21647
源水家园,11135
卫庄小区,11384
墨荷名邸,14266
绿地派克公馆,19869
草塘新村,11138
照山社区,12438
龙王小区,12418
国际城品园,24915
名门湖畔G区,23859
名门湖畔D区,23859
国际城桂园,21402
国际城和畅园,24837
中铁建国际诚德园,22627
湖畔家园,15865
北湖南岸公寓,13248
舒馨花园,10808
天赐园,11308
天然轩,12905
电力修造厂宿舍,15634
宝宸时代花园,13906
皇家花园三期,0
皇家花园,20209
华地森林湖,22612
梧桐嘉园,12098
文一名门华府,16604
金都华庭四期,12763
蓝光半岛公馆,18224
金都华庭三期,12763
模具厂宿舍,16049
杏花苑,10998
市公安局第二生活区,
丰大苑,13541
望城花园,10860
徽乡居,12815
铁四局阜阳生活区,12867
探矿厂生活区,12389
美景人家,11771
北环阳光,14185
融侨悦城,17979
兴海苑,11059
兴海苑D区,11059
禹州中央城,13232
金海花园,12131
铁静苑三期,11714
春茂花苑,10353
铁静苑B区,11714
铁静苑,11714
铁静苑二期,11714
七里塘粮站住宅楼,11180
尚品御园,15499
皖江小区,0
凤梅家园,7505
凤霞社区B,4928
凤霞社区A,4928
勤居苑,11374
勤居苑东区,11374
文一云河湾,13802
禹州·郎溪上里,14802
"禹洲·郎溪上里
新房",15555
湖滨花园,10483
阜康嘉苑,10777
海洲景秀世家,12538
文一瑞泰和园C园,12619
文一瑞泰和园,12619
梓晨公馆,11772
文一名门名城,16117
明皇家园,0
万城华府,12248
丽水天锦苑,11294
牡丹园,10897
文一瑞园江南,12491
花溪龙庭,11924
名门皇马D区,14916
名门皇马C区,14916
文一名门皇马B区,14916
皇马花园,12859
华凌锦苑,0
恒大城,13242
油坊新城,0
蓝光·林肯公园,12506
华地·紫悦府,10429
蔚然居,16878
京冠紫玉华府,10792
文一名都,12478
东方绿洲,0
晨光花园北区,0
尚泽琪瑞康郡,13185
聚龙公馆,12847
蓝光·公园1号,12342
万科红,12263
颐和花园,19328
凤凰城家家景园,18278
融侨中央美域,24612
中国铁建·青秀城,23198
聚凤华庭,14457
松芝万象城,19151
辰龙紫荆广场,14651
华邦繁华里,29192
御琴湾,19715
青阳西村,15729
龙居山庄天龙居,16785
虹雨花园,14819
长城天一家园,16346
合肥国祯广场,25099
黎阳嘉苑,15874
龙凤嘉园,16426
龙居山庄,15660
龙居山庄翔龙居,16494
林业厅宿舍,41269
天一大厦天天公寓,11343
聚龙阳光都市,8489
贵王小区,0
锦源春天,9685
金色地带,10645
丽水云天,12768
文一凯旋公馆,11361
御景花园南区,7160
纺织二村,11610
瑶东北村,11237
铁路二村,13412
瑶海南村,11949
和平村,15687
凤阳二村,10589
淮北村,10473
黎明新村,13363
钢北二村,15406
红旗村,11260
建筑村,11553
铜陵二村,
枞阳新村,11296
凤阳三村,12077
纺织四村,15008
淮南村,13616
花冲村住宅区,11255
合钢三个自然村合居苑,11443
三里四村,16080
瑶海新村,10865
徽州人家,12246
中南小区,0
禹州中央城二期,13232
胜利新村,11728
瑶北新村,12050
东明新村,9843
东寓新村,13024
东湖山庄清水苑,12539
七里塘医院宿舍,14567
瑞星家园,14227
中兴西湖花园,12697
东湖山庄碧云阁(北门),10147
康城静林湾,13325
德邦翠馨居,12103
中环东方名景,12674
金辉悦府,13592
淮河花园,9449
华润熙云府,15060
大富新领地,14590
力高君御世家,14582
中环云公馆,13779
蓝领公寓三期,9943
隆昊吴博园,12667
海都阳光汇景花园,14603
安粮双景佳苑,12651
