498.00,京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,MAC魅可海外自营专区,https://item.jd.com/100009658365.html
39.90,完美日记 雾色梦境哑光唇釉 防水不易掉色持久显白唇彩唇蜜口红同款生日礼物 三八节礼物 939爆浆车里（红调车厘子）,完美日记官方旗舰店,https://item.jd.com/66109292160.html
69.90,京东超市完美日记薄透雾感名片唇釉022雀跃（豆蔻甜杏色）4g丝绒雾面口红显白唇膏 生日礼物三八妇女节礼物女神节礼物,完美日记京东自营旗舰店,https://item.jd.com/100032863248.html
300.00,兰蔻（LANCOME）黑桃红心丝绒限定哑光唇膏912 猎心黑桃贪恋黑加仑彩妆口红套装礼盒气质显白 送女生礼物,兰蔻京东自营官方旗舰店,https://item.jd.com/100016506925.html
300.00,兰蔻（LANCOME）菁纯柔雾唇釉288 橘咖小奶猫化妆品礼盒彩妆口红唇膏保湿显气色,兰蔻京东自营官方旗舰店,https://item.jd.com/100020255004.html
49.90,京东超市百蕾适Blistex日夜修护组合1+1(小蓝罐7g+修护润唇膏6ml)(日间口红打底 夜间晚安唇膜 修复滋润保湿),百蕾适 Blistex 自营旗舰店,https://item.jd.com/100008927937.html
187.00,京东超市卡姿兰(carslan)甜吻唇釉三支装礼盒（唇釉1.7g*3支装+雾吻唇膏M05 1g+礼盒+发带）女神节礼物,卡姿兰京东自营官方旗舰店,https://item.jd.com/100018232724.html
225.00,京东国际阿玛尼（ARMANI）臻致丝绒哑光唇釉 口红 208 日出奶橘咖 6.5ml 彩妆礼物,京东国际美妆自营跨境免税店,https://item.jd.com/100023345034.html
119.00,京东超市卡姿兰（Carslan）粉悦木马轻雾感唇爱盒（口红彩妆套盒 雾感哑光唇膏 持久保湿送礼）新旧随机发,卡姿兰京东自营官方旗舰店,https://item.jd.com/100011462752.html
689.00,京东超市迪奥Dior传奇闪亮套装(魅惑润唇膏001#粉色+烈艳蓝金唇膏哑光999#传奇红)持久显色 唇膏滋润 生日礼物,迪奥（Dior）美妆京东自营专区,https://item.jd.com/100027243292.html
59.00,【明星推荐！口红+唇膏】绿缘萝口红胡萝卜素变色唇膏 不易掉色不沾杯保湿滋润唇膏 2号橘色,绿缘萝旗舰店,https://item.jd.com/12946644517.html
89.90,完美日记 细跟恣意出色丝绒细管口红许愿星限定口红周迅同款生日礼物送女友 三八节礼物 【玫瑰限定】L04 赤茶红棕,完美日记官方旗舰店,https://item.jd.com/10031581387244.html
79.00,京东超市露华浓(Revlon)口红 丽采唇膏#730玫调正红4.2g 保湿滋润唇膏女 生日礼物,露华浓（Revlon）美妆京东自营旗舰店,https://item.jd.com/100018540650.html
59.90,完美日记 沁色微光水唇釉 小酒管水光唇釉镜面口红持久显色唇釉生日礼物礼物送女友 三八节礼物 H16 黑色朗姆（魅惑深棕）,完美日记官方旗舰店,https://item.jd.com/55547533645.html
1480.00,京东超市YSL圣罗兰口红香水红丝绒礼盒小金条1966+自由至上女士香水50ml唇膏礼盒礼物生日送女友化妆品套装,YSL圣罗兰京东自营官方旗舰店,https://item.jd.com/100017847479.html
32.00,口红保湿滋润温柔显白不挑皮不易掉色不易沾杯小样持续久保湿防水润唇女学生 07#红茶拿铁,灵动美妆专营店,https://item.jd.com/64066796240.html
39.90,完美日记 星动臻色小金钻口红持久显色保湿不易脱色推荐女友生日礼物 三八节礼物 C01 格兰特夫人（布蕾奶茶色）,完美日记官方旗舰店,https://item.jd.com/65778960912.html
219.00,【同心锁爱礼】花西子同心锁口红浮雕雕花唇膏女学生保湿滋润显白不易粘杯掉色中国风礼物送女生情人节礼物 M7319情深依旧（莓果酒红）新色上新,花西子旗舰店,https://item.jd.com/10035735313774.html
280.00,雅诗兰黛哑光慕斯权杖唇釉口红礼盒唇膏922#致命可可温柔显白不挑皮不掉色化妆品套装礼盒,Estee Lauder雅诗兰黛京东自营官方旗舰店,https://item.jd.com/100025412754.html
910.00,京东超市纪梵希（Givenchy）限定彩妆礼盒套装散粉11号+红丝绒N37口红（黑金限量版）送女友生日礼物女,GIVENCHY纪梵希京东自营官方旗舰店,https://item.jd.com/100016216487.html
48.99,INTO YOU唇泥女主角唇颊两用哑光雾面丝绒口红持久显白唇釉学生三八节礼物 #EM19酣红蜜沙,INTO YOU旗舰店,https://item.jd.com/10036087889079.html
49.90,京东超市ZEESEA滋色口红保湿润唇膏女 813#枫叶色 3.5g（滋润不易掉色不易沾杯唇釉唇彩唇蜜彩妆套装礼盒小样）,ZEESEA京东自营官方旗舰店,https://item.jd.com/100016426862.html
78.00,Burt's Bees伯特小蜜蜂 天然淡彩唇膏玫瑰色 保湿莹润 气质女神 唇膏口红二合一 4.25g 美国进口,京东国际美妆自营新锐品牌店,https://item.jd.com/3762391.html
79.00,卡姿兰口红礼盒新年礼物唇膏化妆品套装口红小样滋润哑光三八节礼物送女友 轻甜唇爱随心盒（4支装）,卡姿兰诗唯雅专卖店,https://item.jd.com/28140986530.html
89.90,完美日记唇泥软陶唇泥丝绒雾面哑光空气唇釉口红新品正品 三八节礼物 软陶唇泥 N02+N05,完美日记官方旗舰店,https://item.jd.com/26992144970.html
76.00,京东超市VNK方糖丝滑口红 晶冻唇情口红11#温柔甜杏(滋润不拔干唇膏 女 修饰肤色),VNK京东自营官方旗舰店,https://item.jd.com/100009959593.html
76.00,京东超市VNK悦慕圆管艺术管口红(白管)02#苹果红(带闪)3.5g(哑光唇膏 不显唇纹 不拔干),VNK京东自营官方旗舰店,https://item.jd.com/100010157027.html
209.00,京东超市橘朵（Judydoll）唇釉唇霜礼盒（4款热卖色号+定制小花礼盒）口红礼盒女神节生日礼物2.8g*4,橘朵京东自营旗舰店,https://item.jd.com/100030381650.html
129.00,京东超市3CE三熹玉 银管镜面唇膏网红银管口红化妆品#浆果色#SMOKY RED杨梅茶,3CE京东自营官方旗舰店,https://item.jd.com/100015948863.html
158.00,魅可MAC口红小辣椒唇膏新年情人节礼盒送女友闺蜜38节三八妇女节礼物女 510#番茄红Lady Bug,仕利华美妆专营店,https://item.jd.com/10026436461350.html
49.00,京东超市【两支59】完美小白管细跟小羊皮口红氛围感雾面丝绒哑光持久品牌平价学生新色平替 V01奶油杏色,致聪化妆品专营店,https://item.jd.com/10029100583751.html
99.00,卡姿兰口红礼盒雾吻唇膏哑光雾感显白显色保湿持妆不易掉色平价女友生日38节礼物女 M05奶油萝卜（春夏限定款）,卡姿兰久州达专卖店,https://item.jd.com/10031425604063.html
79.00,京东超市美宝莲SUPERSTAY接吻棒哑光液体唇膏口红唇釉 118 熟番茄 5ml 不掉色不沾杯,美宝莲京东自营官方旗舰店,https://item.jd.com/100014567164.html
379.00,京东超市花西子唇间锦绣口红礼盒\/3支装雕花口红礼盒化妆品组合彩妆套装礼物送女生情人节生日结婚礼物 唇间锦绣礼盒（M126+M122+M117),花西子旗舰店,https://item.jd.com/65658199887.html
288.00,礼欢3.8三八节女神38节三八妇女节礼物送女友生日礼物女生永生花玫瑰花口红礼盒送老婆结婚纪念日礼物 永生花豪华三层抽屉礼盒【往后余生 全都是,礼欢京东自营旗舰店,https://item.jd.com/10020141411350.html
398.00,香奈儿（Chanel）口红丝绒炫亮唇膏柔雾磨砂38节三八妇女节礼物情人节送老婆女友闺蜜礼物礼盒 炫亮176#冷调正红【配礼盒礼袋】,仕利华美妆专营店,https://item.jd.com/10026431024559.html
69.90,京东超市VNK不沾杯丝绒唇釉 L07#野生蔷薇(持久显色不沾杯 哑光雾面唇彩唇蜜 保湿),VNK京东自营官方旗舰店,https://item.jd.com/100024847892.html
54.90,素萃口红女不易掉色保湿不易脱色沾杯学生党可爱平价姨妈色豆沙色颜九唇膏中国风女士 M01凤求凰-经典正红色,素萃旗舰店,https://item.jd.com/10040267501522.html
350.00,YSL圣罗兰柔光小粉条口红哑光持久显色 透茶香槟207 唇膏礼盒生日纪念日礼物送女友,YSL圣罗兰京东自营官方旗舰店,https://item.jd.com/100029173508.html
75.00,Joocyee酵色贝壳镜面唇釉果汁口红玻璃唇彩蜜女小众品牌09 #31 逃离银河【华丽复古】,Joocyee酵色官方旗舰店,https://item.jd.com/10026636024733.html
126.00,京东超市HFP神经酰胺修护变色口红 变色限定版长效滋润防干裂保湿舒缓化妆品男女适用3.5g,HomeFacialPro京东自营旗舰店,https://item.jd.com/100004882361.html
868.00,Armani阿玛尼口红唇釉红管口红礼盒套装臻致丝绒哑光液体唇膏 真爱无界：红管405+MY WAY香水50ml,芙珂丝化妆品专营店,https://item.jd.com/10039220787377.html
69.00,线下同款卡姿兰丝绒哑光唇釉唇彩唇蜜学生平价小样雾面口红保湿不掉色烂番茄色唇釉新年礼物 自营情人节 【V609】车厘子,香草物语化妆品,https://item.jd.com/10024826980421.html
446.00,京东超市汤姆福特(TOM FORD)致臻方管口红礼盒(TF方管口红03#LARK 6ml+礼盒) 奶咖玫瑰 女神节礼物礼盒送女友）,汤姆福特（TOM FORD）京东自营专区,https://item.jd.com/100024427022.html
59.90,ZEESEA滋色毕加索哑光口红 姿色非不掉色不沾杯润唇膏滋润保湿显色持久女士唇彩套装三八妇女节礼物 925 橘调苹果红（毕加索联名款）,ZEESEA旗舰店,https://item.jd.com/67651429862.html
109.90,完美日记 小黑钻口红倾色慕光口红套组迷你mini6支装礼盒哑光滋润生日礼物送女友 三八节礼物 倾色暮光迷你套装（新款）,完美日记官方旗舰店,https://item.jd.com/10036683638101.html
19.90,【千人千色：1支=口红+唇膏】韩水仙变色口红润唇膏 保湿滋润补水女防干裂持久不易掉色变色唇膏 2：晶莹无色润唇膏,华公子个护专营店,https://item.jd.com/10024342434124.html
59.00,京东超市2支79】传奇红樱桃唇膏专柜正品官方女士保湿滋润防干裂今生同款变色唇膏学生孕妇可用香芙儿不掉色 变色唇膏2支装,柏曼美妆专营店,https://item.jd.com/10023696432339.html
79.00,京东国际3ce唇釉口红 哑光丝绒雾面水润镜面不易掉色显白云朵唇釉 CHANGE MODE复古血浆红/樱桃红,皇冠海外专营店,https://item.jd.com/10025199208298.html
